campaign,cell_id,replication,development_seed,analysis_seed,execution_sha256,source_route,candidate_policy_id,candidate_index,runner_up_policy_id,development_pareto_set_size,development_candidate_score,development_score_margin,candidate_completed,candidate_stopping_count,candidate_decision_checks,full_completed,full_stopping_count,full_decision_checks,paired_restricted_difference,empirical_heldout_candidate_pareto,development_season_count,confirmation_season_count,runtime_seconds,persistent_infrastructure_failure,failure_message,closest_challenger_policy_id,closest_orthant_effect,closest_covariance_rank,closest_covariance_condition,closest_max_abs_marginal_skew,closest_max_abs_excess_kurtosis
application_primary,APP-PRIMARY,55,1000055,2000055,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.35302944336397646,0.08607419159840285,True,38,7,False,2000,399,1962,True,4,4,0.1110285610000119,False,,hard_03,0.7529447461748946,3,24816.52521747261,0.9181551625379247,1.1563992770474831
application_primary,APP-PRIMARY,56,1000056,2000056,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,5,0.3773315202886975,0.05464838316901216,True,58,11,False,2000,399,1942,True,4,4,0.11169121399998971,False,,hard_03,0.7508451274210153,3,23940.060619487682,0.926589408167197,1.1021153311714282
application_primary,APP-PRIMARY,57,1000057,2000057,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_13,6,0.44350612026925273,0.05470370029537375,True,73,14,False,2000,399,1927,True,4,4,0.11237506899999516,False,,hard_03,0.7584445048787573,3,23167.321725445232,0.8682037107504023,1.11649545089179
application_primary,APP-PRIMARY,58,1000058,2000058,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,5,0.4447455415327016,0.04934685464005151,True,58,11,False,2000,399,1942,True,4,4,0.11057563899998968,False,,hard_03,0.7203460147918583,3,23894.13817400492,0.8990574510486602,1.1120335352792916
application_primary,APP-PRIMARY,59,1000059,2000059,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.31833348701608183,0.2209594746835823,True,43,8,False,2000,399,1957,True,4,4,0.11044796999999562,False,,hard_03,0.7669546233459205,3,24360.110700781985,0.9394687560612178,1.3397118406968547
application_primary,APP-PRIMARY,60,1000060,2000060,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,5,0.39537830423865267,0.05510482454897936,True,78,15,False,2000,399,1922,True,4,4,0.11084377699998527,False,,hard_03,0.7626667346465369,3,23941.67964102256,0.9414041860428547,1.1298752593074906
application_primary,APP-PRIMARY,61,1000061,2000061,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.3646979190292535,0.10599956363747881,True,63,12,False,2000,399,1937,True,4,4,0.11118726700001957,False,,hard_03,0.7452585288949154,3,23055.560645099613,0.8878446487562008,1.1358074053321217
application_primary,APP-PRIMARY,62,1000062,2000062,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.31770578957909484,0.08144779492088622,True,73,14,False,2000,399,1927,True,4,4,0.11521949699999823,False,,hard_03,0.7596039315265585,3,23278.429845934,0.8376791414277551,1.1212578608697847
application_primary,APP-PRIMARY,63,1000063,2000063,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_13,5,0.37452958177743423,0.1594204396537967,True,38,7,False,2000,399,1962,True,4,4,0.11140018300000065,False,,hard_03,0.7473870178114614,3,21844.06126893192,0.8718209998940208,1.051994262462939
application_primary,APP-PRIMARY,64,1000064,2000064,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,candidate_anchor_00,5,0.2844910059334835,0.15118230328898946,True,48,9,False,2000,399,1952,True,4,4,0.11246988900001043,False,,hard_03,0.7515614643564558,3,24284.39278601814,0.9112041250939149,1.095303227518578
